t,altitude_m,apoapsis_m,speed_m_s,vertical_speed_m_s,mass_kg,throttle
23.080000000503787,6298.415933784447,23471.415840119007,565.0340835015256,565.0229809133826,20174.373046875,1.0
23.080000000503787,6298.415933784447,23471.415840119007,565.0340835015256,565.0229809133826,20174.373046875,1.0
23.080000000503787,6298.415933784447,23471.415840119007,565.0340835015256,565.0229809133826,20174.373046875,1.0
23.100000000504224,6309.729423152632,23523.088038598886,565.669059339009,565.6579161770142,20168.056640625,1.0
23.100000000504224,6309.729423152632,23523.088038598886,565.669059339009,565.6579161770142,20168.056640625,1.0
23.100000000504224,6309.729423152632,23523.088038598886,565.669059339009,565.6579161770142,20168.056640625,1.0
23.12000000050466,6321.055620417581,23574.85633388348,566.3045132778768,566.2933294688105,20161.7421875,1.0
23.12000000050466,6321.055620417581,23574.85633388348,566.3045132778768,566.2933294688105,20161.7421875,1.0
23.12000000050466,6321.055620417581,23574.85633388348,566.3045132778768,566.2933294688105,20161.7421875,1.0
23.140000000505097,6332.3945360542275,23626.720886761323,566.9404454061561,566.9292208773778,20155.42578125,1.0
23.140000000505097,6332.3945360542275,23626.720886761323,566.9404454061561,566.9292208773778,20155.42578125,1.0
23.140000000505097,6332.3945360542275,23626.720886761323,566.9404454061561,566.9292208773778,20155.42578125,1.0
23.140000000505097,6332.3945360542275,23626.720886761323,566.9404454061561,566.9292208773778,20155.42578125,1.0
23.160000000505534,6343.746179627138,23678.681834917865,567.5768554365574,567.5655901161028,20149.109375,1.0
23.160000000505534,6343.746179627138,23678.681834917865,567.5768554365574,567.5655901161028,20149.109375,1.0
23.160000000505534,6343.746179627138,23678.681834917865,567.5768554365574,567.5655901161028,20149.109375,1.0
23.160000000505534,6343.746179627138,23678.681834917865,567.5768554365574,567.5655901161028,20149.109375,1.0
23.18000000050597,6355.110559700406,23730.73933691741,568.2137434260884,568.2024372408773,20142.794921875,1.0
23.18000000050597,6355.110559700406,23730.73933691741,568.2137434260884,568.2024372408773,20142.794921875,1.0
23.18000000050597,6355.110559700406,23730.73933691741,568.2137434260884,568.2024372408773,20142.794921875,1.0
23.18000000050597,6355.110559700406,23730.73933691741,568.2137434260884,568.2024372408773,20142.794921875,1.0
23.200000000506407,6366.487686977023,23782.893477816484,568.8511085533484,568.8397613463111,20136.478515625,1.0
23.200000000506407,6366.487686977023,23782.893477816484,568.8511085533484,568.8397613463111,20136.478515625,1.0
23.200000000506407,6366.487686977023,23782.893477816484,568.8511085533484,568.8397613463111,20136.478515625,1.0
23.200000000506407,6366.487686977023,23782.893477816484,568.8511085533484,568.8397613463111,20136.478515625,1.0
23.220000000506843,6377.877570056939,23835.14444125339,569.4889509611411,569.4775626585457,20130.1640625,1.0
23.220000000506843,6377.877570056939,23835.14444125339,569.4889509611411,569.4775626585457,20130.1640625,1.0
23.220000000506843,6377.877570056939,23835.14444125339,569.4889509611411,569.4775626585457,20130.1640625,1.0
23.220000000506843,6377.877570056939,23835.14444125339,569.4889509611411,569.4775626585457,20130.1640625,1.0
23.24000000050728,6389.280219584471,23887.492379290983,570.1272705785957,570.1158411076848,20123.84765625,1.0
23.24000000050728,6389.280219584471,23887.492379290983,570.1272705785957,570.1158411076848,20123.84765625,1.0
23.24000000050728,6389.280219584471,23887.492379290983,570.1272705785957,570.1158411076848,20123.84765625,1.0
23.24000000050728,6389.280219584471,23887.492379290983,570.1272705785957,570.1158411076848,20123.84765625,1.0
23.260000000507716,6400.695643642917,23939.93744093587,570.7660672989218,570.7545965861808,20117.53125,1.0
23.260000000507716,6400.695643642917,23939.93744093587,570.7660672989218,570.7545965861808,20117.53125,1.0
23.260000000507716,6400.695643642917,23939.93744093587,570.7660672989218,570.7545965861808,20117.53125,1.0
23.260000000507716,6400.695643642917,23939.93744093587,570.7660672989218,570.7545965861808,20117.53125,1.0
23.280000000508153,6412.123852808261,23992.479737585993,571.4053404036156,571.3938283758455,20111.216796875,1.0
23.280000000508153,6412.123852808261,23992.479737585993,571.4053404036156,571.3938283758455,20111.216796875,1.0
23.280000000508153,6412.123852808261,23992.479737585993,571.4053404036156,571.3938283758455,20111.216796875,1.0
23.30000000050859,6423.564856327022,24045.119435457163,572.0450900348217,572.0335366219655,20104.900390625,1.0
23.30000000050859,6423.564856327022,24045.119435457163,572.0450900348217,572.0335366219655,20104.900390625,1.0
23.30000000050859,6423.564856327022,24045.119435457163,572.0450900348217,572.0335366219655,20104.900390625,1.0
23.30000000050859,6423.564856327022,24045.119435457163,572.0450900348217,572.0335366219655,20104.900390625,1.0
23.320000000509026,6435.018664030591,24097.856641736347,572.685315673219,572.6737207338509,20098.5859375,1.0
23.320000000509026,6435.018664030591,24097.856641736347,572.685315673219,572.6737207338509,20098.5859375,1.0
23.320000000509026,6435.018664030591,24097.856641736347,572.685315673219,572.6737207338509,20098.5859375,1.0
23.340000000509463,6446.485284775612,24150.69150737452,573.3260169697012,573.314380431518,20092.26953125,1.0
23.340000000509463,6446.485284775612,24150.69150737452,573.3260169697012,573.314380431518,20092.26953125,1.0
23.340000000509463,6446.485284775612,24150.69150737452,573.3260169697012,573.314380431518,20092.26953125,1.0
23.340000000509463,6446.485284775612,24150.69150737452,573.3260169697012,573.314380431518,20092.26953125,1.0
23.3600000005099,6457.964728581137,24203.62417850329,573.9671937585856,573.95551554741,20085.953125,1.0
23.3600000005099,6457.964728581137,24203.62417850329,573.9671937585856,573.95551554741,20085.953125,1.0
23.3600000005099,6457.964728581137,24203.62417850329,573.9671937585856,573.95551554741,20085.953125,1.0
23.3600000005099,6457.964728581137,24203.62417850329,573.9671937585856,573.95551554741,20085.953125,1.0
23.380000000510336,6469.457004979369,24256.65479950758,574.6088458387737,574.5971258801287,20079.638671875,1.0
23.380000000510336,6469.457004979369,24256.65479950758,574.6088458387737,574.5971258801287,20079.638671875,1.0
23.380000000510336,6469.457004979369,24256.65479950758,574.6088458387737,574.5971258801287,20079.638671875,1.0
23.400000000510772,6480.962122987374,24309.783491028706,575.2509726279051,575.2392108485877,20073.322265625,1.0
23.400000000510772,6480.962122987374,24309.783491028706,575.2509726279051,575.2392108485877,20073.322265625,1.0
23.400000000510772,6480.962122987374,24309.783491028706,575.2509726279051,575.2392108485877,20073.322265625,1.0
23.42000000051121,6492.480092946789,24363.010372415185,575.8935735243881,575.8817698510436,20067.005859375,1.0
23.42000000051121,6492.480092946789,24363.010372415185,575.8935735243881,575.8817698510436,20067.005859375,1.0
23.42000000051121,6492.480092946789,24363.010372415185,575.8935735243881,575.8817698510436,20067.005859375,1.0
23.42000000051121,6492.480092946789,24363.010372415185,575.8935735243881,575.8817698510436,20067.005859375,1.0
23.440000000511645,6504.010922969086,24416.33558050217,576.5366485164224,576.5248027927652,20060.69140625,1.0
